Region;#Frame;ID;Left;Width;Depth
0;835;568;424;4;255
0;835;569;520;28;255
0;836;570;312;4;255
0;836;571;320;44;255
0;836;572;524;16;255
0;837;573;316;48;255
0;837;574;416;4;255
0;837;575;524;8;255
0;838;576;308;48;255
0;838;577;384;4;255
0;838;578;520;16;255
0;839;579;308;72;255
0;840;580;308;76;255
0;840;581;508;4;255
0;841;582;308;8;255
0;841;583;324;60;255
0;842;584;328;56;255
0;843;585;324;52;255
0;844;586;316;48;255
0;844;587;424;4;255
0;845;588;304;48;255
0;845;589;400;8;255
0;845;590;420;4;255
0;846;591;304;32;255
0;846;592;384;8;255
0;846;593;408;20;255
0;847;594;300;12;255
0;847;595;372;16;255
0;847;596;420;8;255
0;848;597;288;12;255
0;848;598;368;12;255
0;848;599;412;4;255
0;848;600;420;8;255
0;849;601;356;48;255
0;849;602;412;12;255
0;850;603;220;4;255
0;850;604;340;52;255
0;850;605;396;4;255
0;850;606;416;12;255
0;851;607;188;4;255
0;851;608;196;20;255
0;851;609;328;68;255
0;852;610;184;32;255
0;852;611;244;8;255
0;852;612;304;68;255
0;852;613;380;16;255
0;853;614;180;36;255
0;853;615;248;4;255
0;853;616;304;68;255
0;853;617;380;4;255
0;853;618;388;4;255
0;854;619;172;64;255
0;854;620;240;4;255
0;854;621;296;76;255
0;854;622;384;8;255
0;855;623;168;48;255
0;855;624;220;16;255
0;855;625;288;84;255
0;855;626;384;4;255
0;856;627;172;44;255
0;856;628;220;16;255
0;856;629;264;4;255
0;856;630;296;76;255
0;857;631;168;64;255
0;857;632;296;64;255
0;858;633;168;52;255
0;858;634;292;56;255
0;859;635;176;44;255
0;859;636;248;4;255
0;859;637;288;44;255
0;860;638;172;36;255
0;860;639;260;8;255
0;860;640;288;16;255
0;860;641;312;20;255
0;861;642;172;4;255
0;861;643;180;24;255
0;861;644;240;4;255
0;861;645;284;16;255
0;861;646;320;4;255
0;862;647;164;40;255
0;862;648;208;8;255
0;862;649;256;16;255
0;862;650;280;16;255
0;863;651;168;36;255
0;863;652;244;8;255
0;864;653;164;40;255
0;864;654;224;8;255
0;864;655;236;32;255
0;865;656;168;4;255
0;865;657;180;12;255
0;865;658;220;56;255
0;866;659;168;24;255
0;866;660;204;52;255
0;866;661;272;4;255
0;867;662;160;24;255
0;867;663;192;8;255
0;867;664;208;60;255
0;868;665;164;24;255
0;868;666;200;28;255
0;868;667;232;36;255
0;869;668;164;20;255
0;869;669;192;36;255
0;869;670;236;28;255
0;870;671;144;8;255
0;870;672;160;24;255
0;870;673;188;36;255
0;870;674;232;8;255
0;870;675;248;8;255
0;870;676;268;4;255
0;871;677;164;4;255
0;871;678;176;44;255
0;871;679;248;4;255
0;871;680;256;4;255
0;871;681;264;4;255
0;872;682;140;4;255
0;872;683;148;12;255
0;872;684;176;44;255
0;873;685;132;8;255
0;873;686;148;12;255
0;873;687;168;44;255
0;873;688;260;4;255
0;874;689;128;4;255
0;874;690;144;64;255
0;875;691;132;12;255
0;875;692;152;60;255
0;875;693;256;4;255
0;876;694;124;8;255
0;876;695;140;72;255
0;877;696;120;12;255
0;877;697;136;72;255
0;878;698;92;4;255
0;878;699;100;4;255
0;878;700;136;36;255
0;878;701;192;16;255
0;879;702;100;12;255
0;879;703;140;36;255
0;879;704;188;20;255
0;880;705;100;12;255
0;880;706;128;24;255
0;880;707;180;24;255
0;881;708;116;28;255
0;881;709;168;40;255
0;882;710;116;24;255
0;882;711;144;16;255
0;882;712;172;36;255
0;883;713;92;4;255
0;883;714;104;8;255
0;883;715;116;16;255
0;883;716;140;16;255
0;883;717;160;8;255
0;883;718;172;32;255
0;884;719;108;16;255
0;884;720;132;72;255
0;885;721;108;4;255
0;885;722;128;16;255
0;885;723;156;8;255
0;885;724;172;32;255
0;886;725;64;4;255
0;886;726;136;16;255
0;886;727;160;4;255
0;886;728;172;28;255
0;887;729;56;24;255
0;887;730;120;4;255
0;887;731;128;8;255
0;887;732;140;24;255
0;887;733;180;20;255
0;888;734;64;32;255
0;888;735;124;4;255
0;888;736;132;24;255
0;888;737;180;20;255
0;889;738;36;8;255
0;889;739;48;16;255
0;889;740;128;12;255
0;890;741;36;8;255
0;890;742;52;8;255
0;890;743;144;12;255
0;891;744;136;8;255
0;891;745;148;8;255
0;892;746;52;8;255
0;892;747;136;8;255
0;892;748;148;8;255
0;893;749;24;4;255
0;893;750;36;12;255
0;893;751;56;8;255
0;893;752;136;8;255
0;894;753;8;24;255
0;894;754;36;12;255
0;894;755;52;8;255
0;894;756;140;4;255
0;895;757;8;4;255
0;895;758;20;8;255
0;896;759;8;12;255
0;896;760;32;16;255
0;897;761;24;4;255
0;898;762;8;4;255
0;899;763;16;8;255
0;899;764;36;4;255
0;900;765;12;4;255
0;900;766;20;4;255
0;901;767;16;8;255
0;901;768;32;4;255
0;901;769;40;4;255
0;902;770;12;4;255
0;903;771;8;4;255
0;904;772;12;16;255
0;904;773;40;4;255
0;905;774;8;4;255
0;905;775;16;24;255
0;907;776;8;4;255
0;907;777;16;4;255
0;907;778;24;8;255
0;908;779;8;8;255
0;908;780;24;16;255
0;909;781;16;12;255
0;910;782;16;12;255
0;1240;783;528;4;255
0;1244;784;540;4;255
0;1246;785;576;20;255
0;1247;786;584;4;255
0;1248;787;568;8;255
0;1248;788;592;8;255
0;1249;789;544;12;255
0;1249;790;564;16;255
0;1249;791;584;12;255
0;1250;792;532;68;255
0;1250;793;616;4;255
0;1251;794;504;4;255
0;1251;795;512;28;255
0;1251;796;544;4;255
0;1251;797;552;36;255
0;1251;798;592;12;255
0;1252;799;500;44;255
0;1252;800;548;32;255
0;1252;801;588;4;255
0;1253;802;492;88;255
0;1254;803;472;8;255
0;1254;804;484;92;255
0;1255;805;460;92;255
0;1256;806;448;92;255
0;1257;807;440;72;255
0;1258;808;428;72;255
0;1259;809;420;68;255
0;1260;810;400;76;255
0;1260;811;556;4;255
0;1261;812;388;4;255
0;1261;813;412;48;255
0;1262;814;368;24;255
0;1262;815;408;24;255
0;1262;816;552;16;255
0;1263;817;352;44;255
0;1263;818;408;8;255
0;1263;819;424;4;255
0;1263;820;516;8;255
0;1264;821;336;60;255
0;1264;822;412;8;255
0;1264;823;536;28;255
0;1265;824;324;72;255
0;1265;825;512;44;255
0;1266;826;308;72;255
0;1266;827;504;56;255
0;1267;828;296;76;255
0;1267;829;500;60;255
0;1268;830;292;72;255
0;1268;831;472;84;255
0;1269;832;292;60;255
0;1269;833;460;4;255
0;1269;834;468;84;255
0;1270;835;260;8;255
0;1270;836;292;44;255
0;1270;837;452;88;255
0;1271;838;260;12;255
0;1271;839;288;32;255
0;1271;840;444;84;255
0;1272;841;244;4;255
0;1272;842;260;48;255
0;1272;843;428;88;255
0;1273;844;232;8;255
0;1273;845;256;12;255
0;1273;846;420;92;255
0;1274;847;240;24;255
0;1274;848;412;4;255
0;1274;849;420;12;255
0;1274;850;440;32;255
0;1274;851;480;8;255
0;1274;852;492;16;255
0;1275;853;220;12;255
0;1275;854;240;4;255
0;1275;855;416;8;255
0;1275;856;428;4;255
0;1275;857;504;4;255
0;1276;858;208;4;255
0;1276;859;220;8;255
0;1276;860;240;8;255
0;1276;861;416;12;255
0;1277;862;184;48;255
0;1277;863;240;12;255
0;1277;864;348;4;255
0;1277;865;356;4;255
0;1277;866;376;4;255
0;1277;867;404;12;255
0;1277;868;420;4;255
0;1277;869;428;4;255
0;1278;870;176;40;255
0;1278;871;220;12;255
0;1278;872;344;44;255
0;1279;873;168;36;255
0;1279;874;208;8;255
0;1279;875;336;44;255
0;1280;876;164;36;255
0;1280;877;328;56;255
0;1281;878;164;24;255
0;1281;879;316;64;255
0;1282;880;128;20;255
0;1282;881;164;12;255
0;1282;882;308;64;255
0;1283;883;120;16;255
0;1283;884;140;4;255
0;1283;885;164;28;255
0;1283;886;292;68;255
0;1284;887;96;12;255
0;1284;888;112;20;255
0;1284;889;136;8;255
0;1284;890;292;56;255
0;1285;891;92;4;255
0;1285;892;104;20;255
0;1285;893;136;4;255
0;1285;894;148;12;255
0;1285;895;280;56;255
0;1286;896;100;4;255
0;1286;897;116;24;255
0;1286;898;152;4;255
0;1286;899;244;16;255
0;1286;900;264;8;255
0;1286;901;280;40;255
0;1287;902;112;8;255
0;1287;903;240;8;255
0;1287;904;288;8;255
0;1288;905;60;4;255
0;1288;906;240;4;255
0;1288;907;248;8;255
0;1288;908;284;4;255
0;1289;909;100;4;255
0;1289;910;212;4;255
0;1289;911;240;4;255
0;1289;912;248;8;255
0;1289;913;264;4;255
0;1290;914;240;8;255
0;1291;915;236;4;255
0;1291;916;248;16;255
0;1292;917;248;4;255
0;1293;918;240;4;255
0;1293;919;252;4;255
0;1294;920;248;4;255
0;1297;921;132;4;255
0;1298;922;180;20;255
0;1299;923;164;4;255
0;1299;924;176;28;255
0;1300;925;164;40;255
0;1300;926;208;4;255
0;1301;927;164;8;255
0;1301;928;180;4;255
0;1301;929;196;8;255
0;1302;930;164;4;255
0;1302;931;180;4;255
0;1302;932;188;8;255
0;1303;933;164;8;255
0;1303;934;180;4;255
0;1303;935;188;4;255
0;1304;936;56;4;255
0;1305;937;24;8;255
0;1305;938;160;8;255
0;1306;939;28;4;255
0;1307;940;20;12;255
0;1308;941;8;4;255
0;1308;942;36;8;255
0;1309;943;16;8;255
0;1309;944;36;4;255
0;1310;945;8;4;255
0;1310;946;36;4;255
0;1314;947;428;4;255
0;1318;948;384;12;255
0;1319;949;388;4;255
0;1320;950;388;8;255
0;1320;951;400;4;255
0;1321;952;372;4;255
0;1324;953;368;16;255
0;1325;954;372;12;255
0;1326;955;376;4;255
0;1326;956;408;8;255
0;1327;957;376;4;255
0;1328;958;380;4;255
