Region;#Frame;ID;Left;Width;Depth
0;2553;979;1664;816;127
0;2554;980;1664;336;127
0;2554;981;2016;352;127
0;2554;982;2384;64;127
0;2555;983;1664;608;127
0;2556;984;1584;64;127
0;2556;985;1664;544;127
0;2557;986;1440;32;127
0;2557;987;1488;592;127
0;2557;988;2096;32;127
0;2558;989;1392;176;127
0;2558;990;1584;400;127
0;2559;991;1344;496;127
0;2559;992;1856;16;127
0;2559;993;2432;16;127
0;2560;994;1264;80;127
0;2560;995;1424;352;127
0;2560;996;2192;16;127
0;2561;997;1184;64;127
0;2561;998;1264;16;127
0;2561;999;1328;320;127
0;2561;1000;2048;16;127
0;2561;1001;2176;32;127
0;2561;1002;2240;16;127
0;2562;1003;1184;48;127
0;2562;1004;1264;288;127
0;2562;1005;1568;16;127
0;2562;1006;1952;32;127
0;2562;1007;2048;32;127
0;2562;1008;2192;16;127
0;2563;1009;1152;304;127
0;2563;1010;1856;32;127
0;2563;1011;1904;32;127
0;2563;1012;1952;32;127
0;2563;1013;2048;16;127
0;2564;1014;1056;64;127
0;2564;1015;1136;176;127
0;2564;1016;1696;112;127
0;2564;1017;1856;64;127
0;2564;1018;1952;32;127
0;2565;1019;832;16;127
0;2565;1020;960;16;127
0;2565;1021;1008;112;127
0;2565;1022;1136;80;127
0;2565;1023;1616;16;127
0;2565;1024;1664;144;127
0;2565;1025;1856;32;127
0;2565;1026;1904;16;127
0;2566;1027;816;32;127
0;2566;1028;912;80;127
0;2566;1029;1008;96;127
0;2566;1030;1504;144;127
0;2566;1031;1664;128;127
0;2567;1032;736;64;127
0;2567;1033;816;80;127
0;2567;1034;912;80;127
0;2567;1035;1376;272;127
0;2567;1036;1664;16;127
0;2568;1037;688;32;127
0;2568;1038;768;32;127
0;2568;1039;816;32;127
0;2568;1040;1312;240;127
0;2569;1041;1168;288;127
0;2570;1042;1056;16;127
0;2570;1043;1088;32;127
0;2570;1044;1152;160;127
0;2571;1045;960;32;127
0;2571;1046;1008;112;127
0;2571;1047;1168;32;127
0;2572;1048;816;64;127
0;2572;1049;928;192;127
0;2573;1050;96;16;127
0;2573;1051;704;16;127
0;2573;1052;736;256;127
0;2574;1053;624;16;127
0;2574;1054;656;192;127
0;2574;1055;864;16;127
0;2575;1056;608;32;127
0;2575;1057;688;32;127
0;2575;1058;752;16;127
0;2576;1059;432;16;127
0;2576;1060;464;32;127
0;2577;1061;320;64;127
0;2577;1062;400;48;127
0;2578;1063;272;64;127
0;2578;1064;352;16;127
0;2721;1065;1616;16;127
0;2722;1066;1664;16;127
0;2722;1067;1696;16;127
0;2723;1068;1568;32;127
0;2723;1069;1616;16;127
0;2723;1070;1664;16;127
0;2723;1071;1696;16;127
0;2724;1072;1472;16;127
0;2724;1073;1504;32;127
0;2724;1074;1568;32;127
0;2724;1075;1616;16;127
0;2724;1076;1664;16;127
0;2724;1077;1696;16;127
0;2725;1078;1424;16;127
0;2725;1079;1456;16;127
0;2725;1080;1504;16;127
0;2725;1081;1536;96;127
0;2725;1082;1664;16;127
0;2725;1083;1696;16;127
0;2726;1084;1424;48;127
0;2726;1085;1520;80;127
0;2727;1086;1360;112;127
0;2727;1087;1504;48;127
0;2727;1088;1568;32;127
0;2728;1089;1360;112;127
0;2729;1090;1264;16;127
0;2729;1091;1312;16;127
0;2729;1092;1344;144;127
0;2730;1093;1264;32;127
0;2730;1094;1312;16;127
0;2730;1095;1344;112;127
0;2731;1096;1264;16;127
0;2731;1097;1360;64;127
0;2732;1098;1264;16;127
0;2732;1099;1360;32;127
0;2733;1100;1264;16;127
0;2734;1101;1264;16;127
0;2735;1102;1264;16;127
0;2736;1103;1264;16;127
0;2743;1104;1264;16;127
0;2745;1105;1264;16;127
0;2747;1106;1264;16;127
0;2749;1107;1184;16;127
0;2749;1108;1264;16;127
0;2753;1109;1264;16;127
0;2757;1110;1264;16;127
0;2758;1111;1264;16;127
0;2759;1112;1264;16;127
0;2760;1113;1264;32;127
0;2761;1114;1264;16;127
0;2762;1115;1264;16;127
0;2763;1116;1264;32;127
0;2764;1117;1264;16;127
0;2766;1118;1264;16;127
0;2767;1119;1264;32;127
0;2768;1120;1264;16;127
0;2770;1121;1264;16;127
0;2771;1122;1264;16;127
0;2772;1123;1264;16;127
0;2773;1124;1264;32;127
0;2774;1125;1264;16;127
0;2775;1126;1264;16;127
0;2776;1127;1264;16;127
0;2776;1128;2448;112;127
0;2777;1129;1264;32;127
0;2777;1130;2400;160;127
0;2778;1131;1264;32;127
0;2778;1132;2352;208;127
0;2779;1133;1264;16;127
0;2779;1134;2320;240;127
0;2780;1135;2240;32;127
0;2780;1136;2288;272;127
0;2781;1137;2192;368;127
0;2782;1138;2128;432;127
0;2783;1139;1968;32;127
0;2783;1140;2064;320;127
0;2783;1141;2416;144;127
0;2784;1142;1952;608;127
0;2785;1143;1888;480;127
0;2785;1144;2384;176;127
0;2786;1145;1824;16;215
0;2786;1146;1856;704;215
0;2787;1147;1776;784;151
0;2788;1148;1712;848;127
0;2789;1149;1664;336;127
0;2789;1150;2048;320;127
0;2789;1151;2384;176;127
0;2790;1152;1584;352;127
0;2790;1153;1952;368;127
0;2790;1154;2336;32;127
0;2790;1155;2384;176;127
0;2791;1156;1408;16;142
0;2791;1157;1440;16;142
0;2791;1158;1488;688;142
0;2791;1159;2192;16;142
0;2791;1160;2240;320;142
0;2792;1161;1392;1168;127
0;2793;1162;1344;304;147
0;2793;1163;1664;16;147
0;2793;1164;1696;128;147
0;2793;1165;1856;704;147
0;2794;1166;1328;240;127
0;2794;1167;1584;16;127
0;2794;1168;1616;32;127
0;2794;1169;1664;832;127
0;2795;1170;1312;208;127
0;2795;1171;1568;864;127
0;2796;1172;80;16;127
0;2796;1173;1312;1024;127
0;2797;1174;96;16;127
0;2797;1175;1296;32;127
0;2797;1176;1360;16;127
0;2797;1177;1392;816;127
0;2798;1178;32;16;127
0;2798;1179;1344;784;127
0;2799;1180;32;80;127
0;2799;1181;208;16;127
0;2799;1182;320;16;127
0;2799;1183;1296;704;127
0;2800;1184;32;96;144
0;2800;1185;144;16;144
0;2800;1186;192;32;144
0;2800;1187;272;32;144
0;2800;1188;1296;32;144
0;2800;1189;1344;560;144
0;2801;1190;32;80;127
0;2801;1191;144;16;127
0;2801;1192;208;16;127
0;2801;1193;288;16;127
0;2801;1194;320;16;127
0;2801;1195;352;16;127
0;2801;1196;416;16;127
0;2801;1197;1184;32;127
0;2801;1198;1360;432;127
0;2801;1199;2192;16;127
0;2802;1200;32;96;127
0;2802;1201;144;16;127
0;2802;1202;192;16;127
0;2802;1203;320;16;127
0;2802;1204;416;16;127
0;2802;1205;1088;32;127
0;2802;1206;1344;384;127
0;2802;1207;2192;16;127
0;2803;1208;32;80;127
0;2803;1209;208;16;127
0;2803;1210;272;16;127
0;2803;1211;1008;16;127
0;2803;1212;1056;16;127
0;2803;1213;1280;352;127
0;2803;1214;2048;16;127
0;2803;1215;2192;16;127
0;2804;1216;32;16;127
0;2804;1217;80;32;127
0;2804;1218;144;16;127
0;2804;1219;208;16;127
0;2804;1220;320;16;127
0;2804;1221;1184;368;127
0;2804;1222;1568;32;127
0;2804;1223;1616;16;127
0;2804;1224;2048;16;127
0;2804;1225;2192;16;127
0;2805;1226;80;32;127
0;2805;1227;176;32;127
0;2805;1228;1056;64;127
0;2805;1229;1136;128;127
0;2805;1230;1280;192;127
0;2805;1231;1616;16;127
0;2805;1232;1904;16;127
0;2805;1233;1952;16;127
0;2805;1234;2048;16;127
0;2805;1235;2192;16;127
0;2806;1236;160;32;255
0;2806;1237;208;16;255
0;2806;1238;256;16;255
0;2806;1239;960;32;255
0;2806;1240;1008;240;255
0;2806;1241;1296;80;255
0;2806;1242;1440;16;255
0;2806;1243;1568;32;255
0;2806;1244;1616;16;255
0;2806;1245;1776;16;255
0;2806;1246;1904;16;255
0;2806;1247;2048;16;255
0;2806;1248;2320;32;255
0;2806;1249;2384;32;255
0;2806;1250;2432;32;255
0;2807;1251;208;32;255
0;2807;1252;896;224;255
0;2807;1253;1136;112;255
0;2807;1254;1696;16;255
0;2807;1255;1776;16;255
0;2807;1256;2336;16;255
0;2807;1257;2384;64;255
0;2808;1258;32;16;255
0;2808;1259;80;16;255
0;2808;1260;160;64;255
0;2808;1261;816;176;255
0;2808;1262;1008;112;255
0;2808;1263;1152;64;255
0;2808;1264;1616;16;255
0;2808;1265;2080;96;255
0;2808;1266;2192;64;255
0;2808;1267;2272;16;255
0;2808;1268;2304;160;255
0;2808;1269;2480;48;255
0;2808;1270;2544;16;255
0;2809;1271;32;16;255
0;2809;1272;80;32;255
0;2809;1273;144;16;255
0;2809;1274;176;48;255
0;2809;1275;256;16;255
0;2809;1276;784;208;255
0;2809;1277;1008;80;255
0;2809;1278;1104;16;255
0;2809;1279;1568;32;255
0;2809;1280;1616;16;255
0;2809;1281;1952;32;255
0;2809;1282;2000;16;255
0;2809;1283;2064;16;255
0;2809;1284;2128;64;255
0;2809;1285;2208;352;255
0;2810;1286;160;64;255
0;2810;1287;320;16;255
0;2810;1288;736;240;255
0;2810;1289;1008;48;255
0;2810;1290;1440;16;255
0;2810;1291;1472;80;255
0;2810;1292;1568;16;255
0;2810;1293;1616;16;255
0;2810;1294;1920;16;255
0;2810;1295;1952;16;255
0;2810;1296;2000;32;255
0;2810;1297;2080;480;255
0;2811;1298;144;16;255
0;2811;1299;208;16;255
0;2811;1300;736;160;255
0;2811;1301;912;16;255
0;2811;1302;1392;160;255
0;2811;1303;1568;16;255
0;2811;1304;1616;16;255
0;2811;1305;1888;48;255
0;2811;1306;1984;48;255
0;2811;1307;2064;32;255
0;2811;1308;2112;384;255
0;2811;1309;2512;48;255
0;2812;1310;688;16;255
0;2812;1311;736;112;255
0;2812;1312;1344;192;255
0;2812;1313;1904;16;255
0;2812;1314;1936;48;255
0;2812;1315;2000;16;255
0;2812;1316;2032;16;255
0;2812;1317;2080;32;255
0;2812;1318;2128;432;255
0;2813;1319;688;16;255
0;2813;1320;736;16;255
0;2813;1321;1216;16;255
0;2813;1322;1296;16;255
0;2813;1323;1328;208;255
0;2813;1324;1936;16;255
0;2813;1325;1968;16;255
0;2813;1326;2000;16;255
0;2813;1327;2064;48;255
0;2813;1328;2128;400;255
0;2813;1329;2544;16;255
0;2814;1330;608;16;255
0;2814;1331;1152;96;255
0;2814;1332;1328;16;255
0;2814;1333;1360;48;255
0;2814;1334;1760;16;255
0;2814;1335;1856;48;255
0;2814;1336;1920;112;255
0;2814;1337;2048;512;255
0;2815;1338;592;48;255
0;2815;1339;1056;64;255
0;2815;1340;1152;96;255
0;2815;1341;1328;16;255
0;2815;1342;1952;80;255
0;2815;1343;2096;432;255
0;2815;1344;2544;16;255
0;2816;1345;480;16;255
0;2816;1346;736;64;255
0;2816;1347;912;32;255
0;2816;1348;960;16;255
0;2816;1349;1008;112;255
0;2816;1350;1152;48;255
0;2816;1351;2256;16;255
0;2816;1352;2304;32;255
0;2816;1353;2368;128;255
0;2817;1354;704;16;255
0;2817;1355;736;384;255
0;2817;1356;1984;16;255
0;2817;1357;2096;16;255
0;2817;1358;2144;64;255
0;2817;1359;2224;48;255
0;2817;1360;2288;48;255
0;2817;1361;2384;64;255
0;2817;1362;2464;16;255
0;2817;1363;2496;16;255
0;2818;1364;704;16;255
0;2818;1365;736;144;255
0;2818;1366;896;96;255
0;2818;1367;1008;32;255
0;2818;1368;1952;16;255
0;2818;1369;1984;32;255
0;2818;1370;2080;32;255
0;2818;1371;2128;64;255
0;2818;1372;2224;16;255
0;2818;1373;2256;80;255
0;2818;1374;2368;80;255
0;2818;1375;2464;64;255
0;2819;1376;608;288;255
0;2819;1377;944;16;255
0;2819;1378;1968;48;255
0;2819;1379;2064;16;255
0;2819;1380;2096;16;255
0;2819;1381;2128;32;255
0;2819;1382;2176;32;255
0;2819;1383;2240;32;255
0;2819;1384;2288;16;255
0;2819;1385;2320;16;255
0;2819;1386;2400;48;255
0;2819;1387;2464;16;255
0;2819;1388;2496;16;255
0;2820;1389;464;16;255
0;2820;1390;560;16;255
0;2820;1391;592;80;255
0;2820;1392;688;128;255
0;2820;1393;1872;16;255
0;2820;1394;1904;32;255
0;2820;1395;1968;48;255
0;2820;1396;2144;16;255
0;2820;1397;2176;32;255
0;2820;1398;2224;16;255
0;2820;1399;2288;48;255
0;2820;1400;2384;48;255
0;2820;1401;2464;48;255
0;2821;1402;272;64;255
0;2821;1403;368;16;255
0;2821;1404;416;32;255
0;2821;1405;464;64;255
0;2821;1406;560;16;255
0;2821;1407;592;128;255
0;2821;1408;1776;16;255
0;2821;1409;1888;32;255
0;2821;1410;1968;16;255
0;2821;1411;2000;16;255
0;2821;1412;2080;16;255
0;2821;1413;2160;16;255
0;2821;1414;2192;16;255
0;2821;1415;2240;32;255
0;2821;1416;2288;16;255
0;2821;1417;2320;48;255
0;2821;1418;2384;48;255
0;2821;1419;2448;16;255
0;2821;1420;2496;16;255
0;2821;1421;2544;16;255
0;2822;1422;240;208;255
0;2822;1423;464;32;255
0;2822;1424;512;16;255
0;2822;1425;1712;16;255
0;2822;1426;1760;32;255
0;2822;1427;1824;16;255
0;2822;1428;1856;32;255
0;2822;1429;1920;32;255
0;2822;1430;1984;32;255
0;2822;1431;2048;16;255
0;2822;1432;2080;32;255
0;2822;1433;2128;400;255
0;2823;1434;192;256;255
0;2823;1435;464;32;255
0;2823;1436;1776;16;255
0;2823;1437;1968;16;255
0;2823;1438;2208;32;255
0;2823;1439;2256;16;255
0;2823;1440;2400;16;255
0;2823;1441;2464;16;255
0;2824;1442;128;16;127
0;2824;1443;224;128;127
0;2824;1444;368;48;127
0;2824;1445;432;16;127
0;2825;1446;224;80;127
0;2914;1447;2448;48;127
0;2915;1448;2416;80;127
0;2916;1449;2304;16;127
0;2916;1450;2336;80;127
0;2916;1451;2432;16;127
0;2916;1452;2464;16;127
0;2917;1453;2304;64;127
0;2917;1454;2384;32;127
0;2917;1455;2432;48;127
0;2918;1456;2320;240;178
0;2919;1457;1968;16;188
0;2919;1458;2208;352;188
0;2920;1459;1872;16;127
0;2920;1460;2048;512;127
0;2921;1461;1968;480;127
0;2922;1462;1904;16;127
0;2922;1463;1952;384;127
0;2923;1464;1744;48;127
0;2923;1465;1856;32;127
0;2923;1466;1904;32;127
0;2923;1467;1952;256;127
0;2924;1468;1728;32;127
0;2924;1469;1776;16;127
0;2924;1470;1824;16;127
0;2924;1471;1856;32;127
0;2924;1472;1904;32;127
0;2924;1473;1952;144;127
0;2925;1474;1616;16;144
0;2925;1475;1664;16;144
0;2925;1476;1696;112;144
0;2925;1477;1824;176;144
0;2926;1478;1504;336;127
0;2927;1479;1424;256;127
0;2927;1480;1696;16;127
0;2928;1481;1296;304;127
0;2929;1482;1152;352;127
0;2930;1483;1056;208;127
0;2930;1484;1280;160;127
0;2931;1485;1040;80;127
0;2931;1486;1136;16;127
0;2931;1487;1168;80;127
0;2932;1488;912;16;127
0;2932;1489;960;16;127
0;2932;1490;1008;16;127
0;2932;1491;1056;16;127
0;2933;1492;832;16;127
0;2933;1493;912;16;127
0;2933;1494;960;32;127
0;2934;1495;768;32;127
0;2934;1496;832;16;127
0;2934;1497;912;16;127
0;2935;1498;784;16;127
0;2947;1499;1968;16;127
0;2948;1500;1872;16;127
0;2949;1501;1776;32;127
0;2949;1502;1856;32;127
0;2949;1503;1904;16;127
0;2949;1504;1952;32;127
0;2950;1505;1744;48;127
0;2950;1506;1856;32;127
0;2950;1507;2192;16;127
0;2951;1508;1744;48;127
0;2951;1509;2048;16;127
0;2951;1510;2192;16;127
0;2952;1511;1440;48;127
0;2952;1512;1712;16;127
0;2952;1513;1744;16;127
0;2952;1514;1776;16;127
0;2952;1515;2048;16;127
0;2952;1516;2192;16;127
0;2953;1517;1408;64;127
0;2953;1518;1584;16;127
0;2953;1519;1616;16;127
0;2953;1520;1696;32;127
0;2953;1521;1744;16;127
0;2953;1522;1776;16;127
0;2953;1523;1872;16;127
0;2953;1524;1904;32;127
0;2953;1525;1952;32;127
0;2953;1526;2048;16;127
0;2953;1527;2192;16;127
0;2954;1528;1312;16;127
0;2954;1529;1360;64;127
0;2954;1530;1440;112;127
0;2954;1531;1584;16;127
0;2954;1532;1616;16;127
0;2954;1533;1776;16;127
0;2954;1534;1856;32;127
0;2954;1535;1904;16;127
0;2954;1536;1952;16;127
0;2954;1537;2048;16;127
0;2954;1538;2192;16;127
0;2955;1539;1392;160;127
0;2955;1540;1568;32;127
0;2955;1541;1696;16;127
0;2955;1542;1744;16;127
0;2955;1543;1776;32;127
0;2955;1544;1856;32;127
0;2955;1545;1904;16;127
0;2955;1546;1952;16;127
0;2955;1547;2048;16;127
0;2956;1548;1360;16;127
0;2956;1549;1408;128;127
0;2956;1550;1568;16;127
0;2956;1551;1600;32;127
0;2956;1552;1664;16;127
0;2956;1553;1696;32;127
0;2956;1554;1744;48;127
0;2956;1555;1904;16;127
0;2956;1556;1952;16;127
0;2957;1557;1328;32;127
0;2957;1558;1392;160;127
0;2957;1559;1568;80;127
0;2957;1560;1664;64;127
0;2957;1561;1744;16;127
0;2957;1562;1776;16;127
0;2958;1563;1104;16;127
0;2958;1564;1344;64;127
0;2958;1565;1424;208;127
0;2958;1566;1664;16;127
0;2958;1567;1696;16;127
0;2959;1568;1056;16;127
0;2959;1569;1184;16;127
0;2959;1570;1296;16;127
0;2959;1571;1344;256;127
0;2959;1572;1616;16;127
0;2960;1573;1008;16;127
0;2960;1574;1056;16;127
0;2960;1575;1184;64;127
0;2960;1576;1296;256;127
0;2960;1577;1568;16;127
0;2960;1578;1616;16;127
0;2961;1579;1168;96;127
0;2961;1580;1280;256;127
0;2962;1581;1056;16;127
0;2962;1582;1152;96;127
0;2962;1583;1296;96;127
0;2962;1584;1424;16;127
0;2963;1585;1088;32;127
0;2963;1586;1168;80;127
0;2963;1587;1296;16;127
0;2964;1588;896;96;127
0;2964;1589;1008;112;127
0;2964;1590;1152;96;127
0;2965;1591;752;96;127
0;2965;1592;864;16;127
0;2965;1593;896;48;127
0;2965;1594;960;32;127
0;2965;1595;1008;112;127
0;2965;1596;1152;80;127
0;2966;1597;736;256;127
0;2966;1598;1008;96;127
0;2967;1599;656;16;127
0;2967;1600;688;32;127
0;2967;1601;736;144;127
0;2967;1602;896;96;127
0;2967;1603;1008;64;127
0;2968;1604;608;16;127
0;2968;1605;640;16;127
0;2968;1606;688;32;127
0;2968;1607;736;64;127
0;2968;1608;816;64;127
0;2968;1609;960;16;127
0;2969;1610;560;16;127
0;2969;1611;592;32;127
0;2969;1612;688;16;127
0;2969;1613;768;16;127
0;2969;1614;816;64;127
0;2971;1615;80;16;127
0;2971;1616;272;32;127
0;2971;1617;416;16;127
0;2971;1618;464;32;127
0;2971;1619;512;16;127
0;2971;1620;608;16;127
0;2972;1621;32;32;127
0;2972;1622;80;32;127
0;2972;1623;272;16;127
0;2972;1624;416;32;127
0;2972;1625;464;32;127
0;2972;1626;512;16;127
0;2973;1627;112;16;127
0;2973;1628;272;32;127
0;2973;1629;416;16;127
0;2974;1630;240;16;127
0;2974;1631;288;16;127
0;2975;1632;112;16;127
0;2976;1633;1424;32;127
0;2977;1634;480;16;127
0;2977;1635;1376;16;127
0;2977;1636;1424;32;127
0;2978;1637;352;16;127
0;2978;1638;1424;32;127
0;2979;1639;1376;16;127
0;2979;1640;1440;16;127
0;2980;1641;1376;16;127
0;3077;1642;352;16;127
0;3078;1643;240;64;127
0;3078;1644;352;16;127
0;3078;1645;400;16;127
0;3079;1646;240;16;127
0;3079;1647;272;96;127
0;3079;1648;416;32;127
0;3080;1649;336;48;127
0;3080;1650;400;16;127
0;3080;1651;432;16;127
0;3080;1652;624;16;127
0;3080;1653;688;32;127
0;3081;1654;32;80;127
0;3081;1655;464;32;127
0;3081;1656;512;16;127
0;3081;1657;560;48;127
0;3081;1658;688;128;127
0;3082;1659;32;96;127
0;3082;1660;288;16;127
0;3082;1661;592;32;127
0;3082;1662;672;160;127
0;3082;1663;848;64;127
0;3083;1664;32;96;127
0;3083;1665;224;16;127
0;3083;1666;288;16;127
0;3083;1667;688;128;127
0;3083;1668;832;32;127
0;3083;1669;880;16;127
0;3084;1670;32;96;127
0;3084;1671;240;16;127
0;3084;1672;688;32;127
0;3084;1673;736;16;127
0;3084;1674;768;48;127
0;3084;1675;848;32;127
0;3085;1676;32;112;127
0;3085;1677;416;16;127
0;3085;1678;464;16;127
0;3085;1679;736;80;127
0;3086;1680;464;16;127
0;3086;1681;736;64;127
0;3087;1682;688;32;127
0;3087;1683;736;64;127
0;3087;1684;864;16;127
0;3087;1685;896;32;127
0;3087;1686;960;32;127
0;3088;1687;608;16;127
0;3088;1688;688;32;127
0;3088;1689;736;112;127
0;3088;1690;864;64;127
0;3088;1691;1008;32;127
0;3088;1692;1056;16;127
0;3089;1693;704;16;127
0;3089;1694;736;64;127
0;3089;1695;832;208;127
0;3089;1696;1168;16;127
0;3090;1697;784;16;127
0;3090;1698;896;224;127
0;3090;1699;1152;80;127
0;3091;1700;960;16;127
0;3091;1701;1008;240;127
0;3091;1702;1296;32;127
0;3092;1703;1056;32;127
0;3092;1704;1104;352;127
0;3093;1705;1104;16;127
0;3093;1706;1152;384;127
0;3094;1707;1200;48;127
0;3094;1708;1280;304;127
0;3095;1709;1344;352;127
0;3096;1710;1456;368;137
0;3097;1711;1568;384;127
0;3098;1712;1664;416;158
0;3099;1713;1760;48;127
0;3099;1714;1856;368;127
0;3100;1715;1856;32;141
0;3100;1716;1904;32;141
0;3100;1717;1952;400;141
0;3101;1718;1760;16;127
0;3101;1719;1888;32;127
0;3101;1720;1968;48;127
0;3101;1721;2032;416;127
0;3102;1722;2096;464;141
0;3103;1723;2112;16;176
0;3103;1724;2176;384;176
0;3104;1725;1968;16;158
0;3104;1726;2208;16;158
0;3104;1727;2240;320;158
0;3105;1728;2208;352;149
0;3106;1729;2224;320;127
0;3107;1730;2240;304;127
0;3108;1731;2352;192;127
0;3109;1732;2432;96;127
0;3110;1733;2368;144;127
0;3110;1734;2528;16;127
0;3209;1735;1968;16;127
0;3209;1736;2384;16;127
0;3209;1737;2432;16;127
0;3210;1738;1968;32;127
0;3210;1739;2384;32;127
0;3210;1740;2432;16;127
0;3210;1741;2464;16;127
0;3211;1742;1968;16;127
0;3211;1743;2288;48;127
0;3211;1744;2384;64;127
0;3212;1745;2176;16;127
0;3212;1746;2256;16;127
0;3213;1747;2144;128;127
0;3213;1748;2288;16;127
0;3214;1749;2112;160;127
0;3214;1750;2288;16;127
0;3215;1751;2112;160;127
0;3215;1752;2288;32;127
0;3216;1753;2096;208;127
0;3217;1754;2064;208;127
0;3217;1755;2288;16;127
0;3218;1756;2064;240;127
0;3219;1757;2064;256;127
0;3219;1758;2384;16;127
0;3220;1759;2048;272;127
0;3220;1760;2432;16;127
0;3221;1761;2048;272;127
0;3222;1762;1968;16;127
0;3222;1763;2032;272;127
0;3223;1764;1968;16;127
0;3223;1765;2032;288;127
0;3223;1766;2336;16;127
0;3224;1767;2032;96;127
0;3224;1768;2144;64;127
0;3224;1769;2224;144;127
0;3225;1770;2032;48;159
0;3225;1771;2192;32;159
0;3225;1772;2272;80;159
0;3226;1773;2032;48;127
0;3226;1774;2112;16;127
0;3227;1775;2032;48;242
0;3228;1776;2032;48;237
0;3229;1777;2032;48;236
0;3230;1778;2032;48;236
0;3231;1779;2032;48;235
0;3232;1780;2032;48;236
0;3233;1781;2032;48;230
0;3234;1782;2016;64;230
0;3235;1783;2032;48;230
0;3236;1784;2032;48;236
0;3237;1785;2032;48;236
0;3238;1786;2032;48;242
0;3239;1787;2032;48;236
0;3240;1788;2032;48;236
0;3241;1789;2032;48;242
0;3242;1790;2032;48;230
0;3243;1791;2032;48;224
0;3244;1792;2032;48;230
0;3245;1793;2032;80;127
0;3245;1794;2288;16;127
0;3245;1795;2464;16;127
0;3246;1796;2048;48;127
0;3246;1797;2192;16;127
0;3246;1798;2256;16;127
0;3247;1799;2048;160;127
0;3247;1800;2240;16;127
0;3248;1801;2016;112;127
0;3248;1802;2160;64;127
0;3248;1803;2256;16;127
0;3249;1804;2032;192;127
0;3250;1805;2032;192;127
0;3251;1806;2032;192;127
0;3251;1807;2288;16;127
0;3252;1808;2032;192;127
0;3253;1809;2016;208;127
0;3254;1810;2048;32;127
0;3254;1811;2096;128;127
0;3255;1812;2032;48;127
0;3255;1813;2096;128;127
0;3256;1814;2048;176;127
0;3257;1815;2048;176;127
0;3258;1816;2032;192;127
0;3259;1817;2048;176;127
0;3260;1818;2032;192;140
0;3261;1819;2000;16;127
0;3261;1820;2032;224;127
0;3261;1821;2384;16;127
0;3262;1822;2000;256;127
0;3263;1823;1984;272;127
0;3264;1824;2032;224;127
0;3265;1825;2032;224;127
0;3266;1826;2032;224;127
0;3267;1827;2048;192;127
0;3268;1828;2032;208;127
0;3269;1829;2000;16;127
0;3269;1830;2032;208;127
0;3270;1831;2032;208;127
0;3271;1832;2032;192;144
0;3272;1833;2032;208;127
0;3273;1834;2032;192;140
0;3274;1835;2032;208;127
0;3275;1836;2032;192;141
0;3276;1837;2032;192;137
0;3277;1838;2064;144;127
0;3300;1839;2160;32;255
0;3301;1840;2144;112;127
0;3302;1841;2144;160;206
0;3303;1842;2176;176;167
0;3304;1843;2048;16;199
0;3304;1844;2176;192;199
0;3305;1845;2064;16;220
0;3305;1846;2176;208;220
0;3306;1847;2064;16;212
0;3306;1848;2176;224;212
0;3307;1849;2176;224;227
0;3308;1850;2176;224;233
0;3309;1851;2176;224;239
0;3310;1852;2176;224;239
0;3311;1853;2176;224;227
0;3312;1854;2176;224;210
0;3313;1855;2080;32;191
0;3313;1856;2176;224;191
0;3314;1857;2080;16;214
0;3314;1858;2176;224;214
0;3315;1859;2080;16;214
0;3315;1860;2176;224;214
0;3316;1861;1184;32;225
0;3316;1862;2080;16;225
0;3316;1863;2176;224;225
0;3317;1864;1184;64;208
0;3317;1865;2160;240;208
0;3318;1866;1344;16;221
0;3318;1867;2160;240;221
0;3319;1868;1328;80;232
0;3319;1869;1424;80;232
0;3319;1870;2160;240;232
0;3320;1871;1312;224;187
0;3320;1872;2160;256;187
0;3321;1873;1344;224;221
0;3321;1874;2160;256;221
0;3322;1875;1312;240;225
0;3322;1876;1568;16;225
0;3322;1877;2096;16;225
0;3322;1878;2192;224;225
0;3323;1879;1328;272;212
0;3323;1880;2096;16;212
0;3323;1881;2176;256;212
0;3324;1882;1344;256;212
0;3324;1883;2160;272;212
0;3325;1884;1360;240;239
0;3325;1885;1616;16;239
0;3325;1886;1664;16;239
0;3325;1887;2096;16;239
0;3325;1888;2176;240;239
0;3326;1889;1360;288;239
0;3326;1890;2160;256;239
0;3327;1891;1408;240;232
0;3327;1892;1664;32;232
0;3327;1893;2160;256;232
0;3328;1894;1424;304;208
0;3328;1895;2160;256;208
0;3329;1896;1440;272;224
0;3329;1897;1728;16;224
0;3329;1898;2160;256;224
0;3330;1899;1440;208;224
0;3330;1900;1664;96;224
0;3330;1901;2160;240;224
0;3331;1902;1472;288;217
0;3331;1903;2160;240;217
0;3332;1904;1472;320;209
0;3332;1905;2144;256;209
0;3333;1906;1488;304;217
0;3333;1907;2096;16;217
0;3333;1908;2160;240;217
0;3334;1909;1504;352;231
0;3334;1910;2064;160;231
0;3334;1911;2240;160;231
0;3335;1912;1504;384;214
0;3335;1913;2112;288;214
0;3336;1914;1504;32;152
0;3336;1915;1552;336;152
0;3336;1916;1904;16;152
0;3336;1917;2096;288;152
0;3337;1918;1504;32;127
0;3337;1919;1552;368;127
0;3337;1920;2128;144;127
0;3337;1921;2288;16;127
0;3338;1922;1568;352;255
0;3338;1923;2208;48;255
0;3339;1924;1584;336;127
0;3340;1925;1600;336;127
0;3341;1926;1616;336;127
